Country,Year,State / Uts,Crop Name,Season,Additional Info,"Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2008",Assam,Foodgrains,Total,,1551
India,"Agriculture Year (Jul - Jun), 2008",Assam,Gram,Total,,529
India,"Agriculture Year (Jul - Jun), 2008",Assam,Linseed,Total,,514
India,"Agriculture Year (Jul - Jun), 2008",Assam,Maize,Kharif,,724
India,"Agriculture Year (Jul - Jun), 2008",Assam,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Assam,Maize,Total,,724
India,"Agriculture Year (Jul - Jun), 2008",Assam,Oilseeds,Kharif,,537
India,"Agriculture Year (Jul - Jun), 2008",Assam,Oilseeds,Rabi,,542
India,"Agriculture Year (Jul - Jun), 2008",Assam,Oilseeds,Total,,542
India,"Agriculture Year (Jul - Jun), 2008",Assam,Pulses,Total,,567
India,"Agriculture Year (Jul - Jun), 2008",Assam,Rapeseed & Mustard,Total,,543
India,"Agriculture Year (Jul - Jun), 2008",Assam,Rice,Kharif,,1525
India,"Agriculture Year (Jul - Jun), 2008",Assam,Rice,Rabi,,2133
India,"Agriculture Year (Jul - Jun), 2008",Assam,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Assam,Rice,Total,,1614
India,"Agriculture Year (Jul - Jun), 2008",Assam,Tur,Total,,704
India,"Agriculture Year (Jul - Jun), 2008",Assam,Wheat,Total,,1090
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Bajra,Total,,1200
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Foodgrains,Kharif,,1574
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Foodgrains,Rabi,,1991
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Foodgrains,Total,,1766
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Gram,Total,,925
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Groundnut,Kharif,,529
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Linseed,Total,,846
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Oilseeds,Kharif,,939
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Oilseeds,Rabi,,1003
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Oilseeds,Total,,999
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Pulses,Total,,801
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Rapeseed & Mustard,Total,,959
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Rice,Kharif,,1596
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Rice,Rabi,,1689
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Rice,Total,,1599
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Safflower,Total,,1000
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Soybean,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Sunflower,Kharif,,1200
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Sunflower,Rabi,,1429
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Sunflower,Total,,1388
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Tur,Total,,1178
India,"Agriculture Year (Jul - Jun), 2008",Bihar,Wheat,Total,,2043
India,"Agriculture Year (Jul - Jun), 2008",Blhar,Maize,Kharif,,1518
India,"Agriculture Year (Jul - Jun), 2008",Blhar,Maize,Rabi,,3394
India,"Agriculture Year (Jul - Jun), 2008",Blhar,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Blhar,Maize,Total,,2676
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Foodgrains,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Foodgrains,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Maize,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Maize,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Rice,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Rice,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Chandigarh,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Foodgrains,Kharif,,1100
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Foodgrains,Rabi,,702
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Foodgrains,Total,,1041
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Gram,Total,,831
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Groundnut,Kharif,,1352
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Linseed,Total,,272
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Maize,Kharif,,1402
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Maize,Total,,1402
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Oilseeds,Kharif,,572
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Oilseeds,Rabi,,326
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Oilseeds,Total,,507
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Pulses,Total,,580
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Rapeseed & Mustard,Total,,379
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Rice,Kharif,,1176
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Rice,Total,,1176
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Safflower,Total,,200
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Soybean,Total,,987
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Sunflower,Kharif,,563
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Sunflower,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Sunflower,Total,,563
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Tur,Total,,583
India,"Agriculture Year (Jul - Jun), 2008",Chhattisgarh,Wheat,Total,,1040
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar,Foodgrains,Total,,1434
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Foodgrains,Kharif,,1529
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Foodgrains,Rabi,,974
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Gram,Total,,500
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Maize,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Maize,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Oilseeds,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Oilseeds,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Pulses,Total,,859
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Rice,Kharif,,1721
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Rice,Total,,1721
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Tur,Total,,867
India,"Agriculture Year (Jul - Jun), 2008",Dadra and Nagar Haveli,Wheat,Total,,1833
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Bajra,Total,,2000
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Foodgrains,Kharif,,2054
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Foodgrains,Rabi,,846
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Foodgrains,Total,,1740
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Pulses,Total,,846
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Rice,Kharif,,2111
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Rice,Total,,2111
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Daman and Diu,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Bajra,Total,,1933
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Foodgrains,Kharif,,2403
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Foodgrains,Rabi,,4343
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Foodgrains,Total,,3348
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Gram,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Maize,Kharif,,1000
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Oilseeds,Rabi,,154
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Oilseeds,Total,,154
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Pulses,Total,,2333
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Rapeseed & Mustard,Total,,154
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Rice,Kharif,,4243
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Rice,Total,,4243
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Tur,Total,,2000
India,"Agriculture Year (Jul - Jun), 2008",Delhi,Wheat,Total,,4351
India,"Agriculture Year (Jul - Jun), 2008",Goa,Foodgrains,Kharif,,2454
India,"Agriculture Year (Jul - Jun), 2008",Goa,Foodgrains,Rabi,,1042
India,"Agriculture Year (Jul - Jun), 2008",Goa,Foodgrains,Total,,2231
India,"Agriculture Year (Jul - Jun), 2008",Goa,Groundnut,Kharif,,1500
India,"Agriculture Year (Jul - Jun), 2008",Goa,Groundnut,Rabi,,2281
India,"Agriculture Year (Jul - Jun), 2008",Goa,Groundnut,Total,,2158
India,"Agriculture Year (Jul - Jun), 2008",Goa,Maize,Kharif,,6000
India,"Agriculture Year (Jul - Jun), 2008",Goa,Oilseeds,Kharif,,1500
India,"Agriculture Year (Jul - Jun), 2008",Goa,Oilseeds,Rabi,,2281
India,"Agriculture Year (Jul - Jun), 2008",Goa,Oilseeds,Total,,2158
India,"Agriculture Year (Jul - Jun), 2008",Goa,Pulses,Total,,1030
India,"Agriculture Year (Jul - Jun), 2008",Goa,Rice,Kharif,,2466
India,"Agriculture Year (Jul - Jun), 2008",Goa,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Goa,Rice,Total,,2466
India,"Agriculture Year (Jul - Jun), 2008",Goa,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Bajra,Total,,1365
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Foodgrains,Kharif,,1231
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Foodgrains,Rabi,,2152
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Foodgrains,Total,,1595
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Gram,Total,,1011
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Groundnut,Kharif,,1368
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Groundnut,Rabi,,1830
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Groundnut,Total,,1395
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Maize,Kharif,,1439
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Maize,Rabi,,1700
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Maize,Total,,1481
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Oilseeds,Kharif,,1351
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Oilseeds,Rabi,,1314
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Oilseeds,Total,,1345
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Pulses,Total,,777
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Rapeseed & Mustard,Total,,1136
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Rice,Kharif,,1698
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Rice,Rabi,,3080
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Rice,Total,,1744
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Safflower,Total,,1000
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Soybean,Total,,699
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Sunflower,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Tur,Total,,989
India,"Agriculture Year (Jul - Jun), 2008",Gujarat,Wheat,Total,,2377
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Bajra,Total,,1769
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Foodgrains,Kharif,,2281
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Foodgrains,Rabi,,4209
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Foodgrains,Total,,3387
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Gram,Total,,1041
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Groundnut,Kharif,,750
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Maize,Kharif,,2159
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Maize,Total,,2159
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Oilseeds,Kharif,,762
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Oilseeds,Rabi,,1735
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Oilseeds,Total,,1723
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Pulses,Total,,972
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Rapeseed & Mustard,Total,,1738
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Rice,Kharif,,2726
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Rice,Total,,2726
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Sunflower,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Sunflower,Rabi,,1650
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Sunflower,Total,,1650
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Tur,Total,,1091
India,"Agriculture Year (Jul - Jun), 2008",Haryana,Wheat,Total,,4390
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Bajra,Total,,500
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Foodgrains,Kharif,,2008
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Foodgrains,Rabi,,1498
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Foodgrains,Total,,1757
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Gram,Total,,429
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Groundnut,Kharif,,1000
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Linseed,Total,,143
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Maize,Kharif,,2273
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Maize,Total,,2273
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Oilseeds,Kharif,,610
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Oilseeds,Rabi,,260
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Oilseeds,Total,,365
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Pulses,Total,,758
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Rapeseed & Mustard,Total,,270
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Rice,Kharif,,1523
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Rice,Total,,1523
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Soybean,Total,,1714
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Himachal Pradesh,Wheat,Total,,1520
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Bajra,Total,,592
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Foodgrains,Kharif,,1935
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Foodgrains,Rabi,,1671
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Foodgrains,Total,,1851
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Gram,Total,,667
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Linseed,Total,,500
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Maize,Kharif,,2005
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Maize,Total,,2005
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Oilseeds,Kharif,,426
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Oilseeds,Rabi,,790
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Oilseeds,Total,,760
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Pulses,Total,,464
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Rapeseed & Mustard,Total,,791
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Rice,Kharif,,2186
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Rice,Total,,2186
India,"Agriculture Year (Jul - Jun), 2008",Jammu and Kashmir,Wheat,Total,,1735
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Bajra,Total,,1000
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Foodgrains,Kharif,,1785
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Foodgrains,Rabi,,1246
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Foodgrains,Total,,1720
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Gram,Total,,897
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Groundnut,Kharif,,836
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Linseed,Total,,454
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Maize,Kharif,,1346
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Maize,Rabi,,2123
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Maize,Total,,1407
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Oilseeds,Kharif,,707
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Oilseeds,Rabi,,517
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Oilseeds,Total,,560
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Pulses,Total,,724
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Rapeseed & Mustard,Total,,541
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Rice,Kharif,,2036
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Rice,Rabi,,1504
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Rice,Total,,2031
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Safflower,Total,,478
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Soybean,Total,,333
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Sunflower,Kharif,,667
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Sunflower,Rabi,,684
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Sunflower,Total,,682
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Tur,Total,,616
India,"Agriculture Year (Jul - Jun), 2008",Jharkhand,Wheat,Total,,1541
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Bajra,Total,,703
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Foodgrains,Kharif,,1683
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Foodgrains,Rabi,,1236
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Foodgrains,Total,,1511
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Gram,Total,,552
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Groundnut,Kharif,,545
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Groundnut,Rabi,,788
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Groundnut,Total,,589
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Linseed,Total,,357
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Maize,Kharif,,2821
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Maize,Rabi,,2919
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Maize,Total,,2833
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Oilseeds,Kharif,,548
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Oilseeds,Rabi,,571
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Oilseeds,Total,,556
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Pulses,Total,,466
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Rapeseed & Mustard,Total,,400
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Rice,Kharif,,2412
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Rice,Rabi,,2805
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Rice,Total,,2511
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Safflower,Total,,795
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Soybean,Total,,679
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Sunflower,Kharif,,505
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Sunflower,Rabi,,488
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Sunflower,Total,,496
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Tur,Total,,528
India,"Agriculture Year (Jul - Jun), 2008",Karnataka,Wheat,Total,,918
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Foodgrains,Kharif,,2348
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Foodgrains,Rabi,,2754
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Foodgrains,Total,,2440
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Gram,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Groundnut,Kharif,,765
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Groundnut,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Groundnut,Total,,765
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Maize,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Maize,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Oilseeds,Kharif,,696
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Oilseeds,Total,,696
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Pulses,Total,,818
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Rice,Kharif,,2395
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Rice,Rabi,,2980
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Rice,Total,,2519
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Soybean,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Sunflower,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Sunflower,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Sunflower,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Kerala,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Foodgrains,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Foodgrains,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Oilseeds,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Pulses,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Ladakh,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Lakshadweep,Foodgrains,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Lakshadweep,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Lakshadweep,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Bajra,Total,,1373
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Foodgrains,Kharif,,931
